model_name,battery_power,battery_capacity,wind_turbines,wind_capacity,solar_panels,solar_capacity,total_demand_capacity,excess_capacity,shortcoming_capacity,demand_met_by_renewables_capacity
P20_C800_T7_S1000,20,800,7,16.099999999999998,1000,4.0,44.82345,8.695638787599961,1.0954688349166841,97.55603632715312
P20_C800_T7_S2000,20,800,7,16.099999999999998,2000,8.0,44.82345,13.120478856065054,0.18672200512249787,99.58342785947423
P20_C800_T7_S4000,20,800,7,16.099999999999998,4000,16.0,44.82345,23.590378606141595,0.046202485314911675,99.89692340657645
P20_C800_T7_S6000,20,800,7,16.099999999999998,6000,24.0,44.82345,34.17919001122918,0.030647132401167093,99.9316270113051
P20_C800_T7_S8000,20,800,7,16.099999999999998,8000,32.0,44.82345,44.94043684549305,0.0300896693435132,99.93287069749537
P20_C800_T10_S0,20,800,10,23.0,0,0.0,44.82345,22.728201205507528,0.30221053321274816,99.32577583114922
P20_C800_T10_S1000,20,800,10,23.0,1000,4.0,44.82345,28.059474085320282,0.09091962517605078,99.79716058184711
P20_C800_T10_S2000,20,800,10,23.0,2000,8.0,44.82345,33.55247338822488,0.07389057275983638,99.83515197344283
P20_C800_T10_S4000,20,800,10,23.0,4000,16.0,44.82345,44.35353041972999,0.04202413174092996,99.90624520928012
P20_C800_T10_S6000,20,800,10,23.0,6000,24.0,44.82345,55.102323028238956,0.029371006472585028,99.93447401645213
P20_C800_T10_S8000,20,800,10,23.0,8000,32.0,44.82345,65.85873558117572,0.028813543414931128,99.9357177026424
P20_C800_T12_S0,20,800,12,27.599999999999998,0,0.0,44.82345,36.46703589552754,0.10586244845309362,99.7638235154744
P20_C800_T12_S1000,20,800,12,27.599999999999998,1000,4.0,44.82345,41.9926598543434,0.08879780905035703,99.80189430075026
P20_C800_T12_S2000,20,800,12,27.599999999999998,2000,8.0,44.82345,47.47148414319223,0.0717985972351703,99.83981911870869
P20_C800_T12_S4000,20,800,12,27.599999999999998,4000,16.0,44.82345,58.263876563549005,0.03994489668669944,99.91088393087391
P20_C800_T12_S6000,20,800,12,27.599999999999998,6000,24.0,44.82345,69.01362937436507,0.02852025585353031,99.9363720198835
P20_C800_T12_S8000,20,800,12,27.599999999999998,8000,32.0,44.82345,79.76895418680712,0.027962792795876414,99.93761570607377
P20_C800_T15_S0,20,800,15,34.5,0,0.0,44.82345,57.34976402752441,0.10315289572742369,99.76986846008636
P20_C800_T15_S1000,20,800,15,34.5,1000,4.0,44.82345,62.852650390533306,0.08608825632468708,99.80793924536222
P20_C800_T15_S2000,20,800,15,34.5,2000,8.0,44.82345,68.31757841551713,0.06913759830969686,99.84575574100232
P20_C800_T15_S4000,20,800,15,34.5,4000,16.0,44.82345,79.10125187300709,0.03731912610773665,99.91674195960432
P20_C800_T15_S6000,20,800,15,34.5,6000,24.0,44.82345,89.85301769510043,0.027241922870475443,99.93922394891406
P20_C800_T15_S8000,20,800,15,34.5,8000,32.0,44.82345,100.60684347992024,0.026684459812821547,99.94046763510434
P20_C2_T0_S0,20,2,0,0.0,0,0.0,44.82345,0.0,44.82345,0.0
P20_C2_T0_S1000,20,2,0,0.0,1000,4.0,44.82345,0.0,39.45806373130009,11.970043066073465
P20_C2_T0_S2000,20,2,0,0.0,2000,8.0,44.82345,0.0,34.09487406296351,23.935185571473173
P20_C2_T0_S4000,20,2,0,0.0,4000,16.0,44.82345,4.632731158784945,28.077185323335705,37.360499195542275
P20_C2_T0_S6000,20,2,0,0.0,6000,24.0,44.82345,13.696208607347762,26.418076276904323,41.061930134997816
P20_C2_T0_S8000,20,2,0,0.0,8000,32.0,44.82345,23.569346407131054,25.5600616533214,42.97613937945116
P20_C2_T5_S0,20,2,5,11.5,0,0.0,44.82345,7.216265237293946,17.46269445069701,61.04116383121556
P20_C2_T5_S1000,20,2,5,11.5,1000,4.0,44.82345,9.558082228866459,14.438685109079554,67.78765331744978
P20_C2_T5_S2000,20,2,5,11.5,2000,8.0,44.82345,12.692396140447645,12.211936303462348,72.75547441470403
P20_C2_T5_S4000,20,2,5,11.5,4000,16.0,44.82345,21.582291610398862,10.384870351450212,76.83161302521289
P20_C2_T5_S6000,20,2,5,11.5,6000,24.0,44.82345,31.733530286958537,9.806305163296724,78.12237754278904
P20_C2_T5_S8000,20,2,5,11.5,8000,32.0,44.82345,42.169065416590016,9.508378135053064,78.78704531879393
P20_C2_T7_S0,20,2,7,16.099999999999998,0,0.0,44.82345,18.109480870916915,14.500417580645614,67.64992971168972
P20_C2_T7_S1000,20,2,7,16.099999999999998,1000,4.0,44.82345,21.059563118384553,12.081142003043428,73.04727323969166
P20_C2_T7_S2000,20,2,7,16.099999999999998,2000,8.0,44.82345,24.609277494634615,10.268224362671774,77.09184731949064
P20_C2_T7_S4000,20,2,7,16.099999999999998,4000,16.0,44.82345,33.79019898493758,8.727908333897082,80.52825399674259
P20_C2_T7_S6000,20,2,7,16.099999999999998,6000,24.0,44.82345,44.03041722914872,8.238055591127251,81.62110325928225
P20_C2_T7_S8000,20,2,7,16.099999999999998,8000,32.0,44.82345,54.51322677964949,7.987141068641916,82.1808873064391
P20_C2_T10_S0,20,2,10,23.0,0,0.0,44.82345,36.532249467671164,12.133307124701949,72.93089415316771
P20_C2_T10_S1000,20,2,10,23.0,1000,4.0,44.82345,39.96000003890895,10.192902559063029,77.25988838640706
P20_C2_T10_S2000,20,2,10,23.0,2000,8.0,44.82345,43.8230086325803,8.692829881913273,80.60651314900286
P20_C2_T10_S4000,20,2,10,23.0,4000,16.0,44.82345,53.249163181391594,7.39393380954744,83.50431791942066
P20_C2_T10_S6000,20,2,10,23.0,6000,24.0,44.82345,63.55557031293878,6.969410657513786,84.45141849296789
P20_C2_T10_S8000,20,2,10,23.0,8000,32.0,44.82345,74.06900868209493,6.749923579968138,84.94108869360092
P20_C2_T12_S0,20,2,12,27.599999999999998,0,0.0,44.82345,49.41265067412981,11.155743784582347,75.11181360519473
P20_C2_T12_S1000,20,2,12,27.599999999999998,1000,4.0,44.82345,53.03789303476223,9.412593178510361,79.00073916998723
P20_C2_T12_S2000,20,2,12,27.599999999999998,2000,8.0,44.82345,57.01801080272124,8.030202542319962,82.08481823170692
P20_C2_T12_S4000,20,2,12,27.599999999999998,4000,16.0,44.82345,66.53728256445146,6.822985926938041,84.77808841814264
P20_C2_T12_S6000,20,2,12,27.599999999999998,6000,24.0,44.82345,76.8733412529969,6.427927220682731,85.65945454737927
P20_C2_T12_S8000,20,2,12,27.599999999999998,8000,32.0,44.82345,87.39901595796552,6.220680682537662,86.12181640963009
P20_C2_T15_S0,20,2,15,34.5,0,0.0,44.82345,69.15876653428563,10.117176726460677,77.42883083194026
P20_C2_T15_S1000,20,2,15,34.5,1000,4.0,44.82345,72.9783256084013,8.56955122575985,80.8815447589156
P20_C2_T15_S2000,20,2,15,34.5,2000,8.0,44.82345,77.09329466261676,7.321206054541178,83.66657172854572
P20_C2_T15_S4000,20,2,15,34.5,4000,16.0,44.82345,86.70115793655091,6.201440842831643,86.16474001257903
P20_C2_T15_S6000,20,2,15,34.5,6000,24.0,44.82345,97.06927973924472,5.8378885743943485,86.97581606414869
P20_C2_T15_S8000,20,2,15,34.5,8000,32.0,44.82345,107.61026913063046,5.646002817067756,87.40390840716688
P10_C0_T0_S0,10,0,0,0.0,0,0.0,44.82345,0.0,44.82345,0.0
P10_C0_T0_S1000,10,0,0,0.0,1000,4.0,44.82345,0.0,39.45806373130009,11.970043066073465
P10_C0_T0_S2000,10,0,0,0.0,2000,8.0,44.82345,0.02394821200921326,34.11662567460941,23.886658267916882
P10_C0_T0_S4000,10,0,0,0.0,4000,16.0,44.82345,5.4691986839798705,28.83110360918026,35.67852628661948
P10_C0_T0_S6000,10,0,0,0.0,6000,24.0,44.82345,14.610720349744867,27.241852737545454,39.224105378891075
P10_C0_T0_S8000,10,0,0,0.0,8000,32.0,44.82345,24.476823280344853,26.37718313074564,41.15316172506659
P10_C0_T2_S0,10,0,2,4.6,0,0.0,44.82345,0.009083253513835442,30.97529718882475,30.894883841326916
P10_C0_T2_S1000,10,0,2,4.6,1000,4.0,44.82345,0.13480725666833496,25.73563492327935,42.58443978926355
P10_C0_T2_S2000,10,0,2,4.6,2000,8.0,44.82345,1.5403731406129724,21.775814538524084,51.41870039337873
P10_C0_T2_S4000,10,0,2,4.6,4000,16.0,44.82345,9.432723935042969,18.93739279555428,57.75114857166444
P10_C0_T2_S6000,10,0,2,4.6,6000,24.0,44.82345,19.210544748062656,17.984441071174164,59.87716012227045
P10_C0_T2_S8000,10,0,2,4.6,8000,32.0,44.82345,29.40825416059785,17.451377946309552,61.0664106705094
P10_C0_T5_S0,10,0,5,11.5,0,0.0,44.82345,7.890632889559168,18.07099272783646,59.68406553302689
P10_C0_T5_S1000,10,0,5,11.5,1000,4.0,44.82345,10.221058077281032,15.036031646858426,66.45498807686954
P10_C0_T5_S2000,10,0,5,11.5,2000,8.0,44.82345,13.405648548837203,12.855235849714692,71.32028915731678
P10_C0_T5_S4000,10,0,5,11.5,4000,16.0,44.82345,22.432714248009898,11.151529011487584,75.12121665894172
P10_C0_T5_S6000,10,0,5,11.5,6000,24.0,44.82345,32.594492940531794,10.582535166609674,76.39062774817718
P10_C0_T5_S8000,10,0,5,11.5,8000,32.0,44.82345,43.002416136360154,10.259685825038229,77.11089658418031
P10_C0_T7_S0,10,0,7,16.099999999999998,0,0.0,44.82345,18.794762639457257,15.117886413045468,66.27237213323502
P10_C0_T7_S1000,10,0,7,16.099999999999998,1000,4.0,44.82345,21.704353556872793,12.662091061761103,71.75119036629019
P10_C0_T7_S2000,10,0,7,16.099999999999998,2000,8.0,44.82345,25.28248161157791,10.874832847766315,75.73851890524644
P10_C0_T7_S4000,10,0,7,16.099999999999998,4000,16.0,44.82345,34.564331617696524,9.425910316485124,78.97102896701365
P10_C0_T7_S6000,10,0,7,16.099999999999998,6000,24.0,44.82345,44.80756204804297,8.938368209431767,80.05872325884829
P10_C0_T7_S8000,10,0,7,16.099999999999998,8000,32.0,44.82345,55.262080007577566,8.662113631566568,80.67504033811194
P10_C0_T10_S0,10,0,10,23.0,0,0.0,44.82345,37.17991393397642,12.717183610531007,71.62828026282892
P10_C0_T10_S1000,10,0,10,23.0,1000,4.0,44.82345,40.5797082804767,10.751591688331388,76.01346686091458
P10_C0_T10_S2000,10,0,10,23.0,2000,8.0,44.82345,44.46299416559869,9.26949130475346,79.319995884401
P10_C0_T10_S4000,10,0,10,23.0,4000,16.0,44.82345,53.94713894206136,8.02286354381634,82.10119135448892
P10_C0_T10_S6000,10,0,10,23.0,6000,24.0,44.82345,64.25430035738596,7.599252421741137,83.0462572119256
P10_C0_T10_S8000,10,0,10,23.0,8000,32.0,44.82345,74.74438640819962,7.3585659351549975,83.58322276586252
P10_C0_T12_S0,10,0,12,27.599999999999998,0,0.0,44.82345,50.0491489348073,11.729182546672813,73.83248601642039
P10_C0_T12_S1000,10,0,12,27.599999999999998,1000,4.0,44.82345,53.646461404129504,9.961108747295112,77.77701460441997
P10_C0_T12_S2000,10,0,12,27.599999999999998,2000,8.0,44.82345,57.65275202266515,8.602013097130843,80.80912313280025
P10_C0_T12_S4000,10,0,12,27.599999999999998,4000,16.0,44.82345,67.21626214532577,7.43475068239168,83.41325649321575
P10_C0_T12_S6000,10,0,12,27.599999999999998,6000,24.0,44.82345,77.54848727032021,7.036203269986305,84.30240583893853
P10_C0_T12_S8000,10,0,12,27.599999999999998,8000,32.0,44.82345,88.05276239746445,6.809705859730731,84.8077159171578
P10_C0_T15_S0,10,0,15,34.5,0,0.0,44.82345,69.81141081399572,10.705590328827592,76.11609474766536
P10_C0_T15_S1000,10,0,15,34.5,1000,4.0,44.82345,73.60865771459595,9.13745096072792,79.614574601625
P10_C0_T15_S2000,10,0,15,34.5,2000,8.0,44.82345,77.7422391253027,7.9056461027347735,82.36270054461498
P10_C0_T15_S4000,10,0,15,34.5,4000,16.0,44.82345,87.38551183744049,6.818146277472757,84.78888555550107
P10_C0_T15_S6000,10,0,15,34.5,6000,24.0,44.82345,97.74326590648302,6.445127809115467,85.62108046320516
P10_C0_T15_S8000,10,0,15,34.5,8000,32.0,44.82345,108.26176387226482,6.232853237497494,86.09465974284109
P10_C5_T0_S0,10,5,0,0.0,0,0.0,44.82345,0.0,44.82345,0.0
P10_C5_T0_S1000,10,5,0,0.0,1000,4.0,44.82345,0.0,39.45806373130009,11.970043066073465
P10_C5_T0_S2000,10,5,0,0.0,2000,8.0,44.82345,0.0,34.09487406296351,23.935185571473173
P10_C5_T0_S4000,10,5,0,0.0,4000,16.0,44.82345,3.6308911386468226,27.176158606184497,39.37066734893344
P10_C5_T0_S6000,10,5,0,0.0,6000,24.0,44.82345,12.584323405148268,25.41815625878719,43.29272677853403
P10_C5_T0_S8000,10,5,0,0.0,8000,32.0,44.82345,22.41143854742674,24.51827019125308,45.30035017105315
P10_C5_T2_S0,10,5,2,4.6,0,0.0,44.82345,0.0,30.967088954857047,30.9131962067689
P10_C5_T2_S1000,10,5,2,4.6,1000,4.0,44.82345,0.0046306888566708185,25.61842251575965,42.84593774963853
P10_C5_T2_S2000,10,5,2,4.6,2000,8.0,44.82345,0.6440858723150849,20.968935243389033,53.21882799429979
P10_C5_T2_S4000,10,5,2,4.6,4000,16.0,44.82345,7.5406884760575315,17.234106801675985,61.551137180034154
P10_C5_T2_S6000,10,5,2,4.6,6000,24.0,44.82345,17.196788293998956,16.171696119768487,63.92134893728956
P10_C5_T2_S8000,10,5,2,4.6,8000,32.0,44.82345,27.37140717746279,15.617632869968414,65.15745024096
P10_C5_T5_S0,10,5,5,11.5,0,0.0,44.82345,6.705087489966505,17.002997129447003,62.066737099783694
P10_C5_T5_S1000,10,5,5,11.5,1000,4.0,44.82345,9.043528561212224,13.975842099187629,68.82024453899103
P10_C5_T5_S2000,10,5,5,11.5,2000,8.0,44.82345,12.103658547388157,11.682277902073217,73.93712910971107
P10_C5_T5_S4000,10,5,5,11.5,4000,16.0,44.82345,20.752224613661554,9.638207341650254,78.49739959407351
P10_C5_T5_S6000,10,5,5,11.5,6000,24.0,44.82345,30.87030727701495,9.029950276398482,79.85440594956773
P10_C5_T5_S8000,10,5,5,11.5,8000,32.0,44.82345,41.30955402217905,8.735252743883903,80.51186880107643
P10_C5_T7_S0,10,5,7,16.099999999999998,0,0.0,44.82345,17.577257669105315,14.021939850697477,68.71740160407671
P10_C5_T7_S1000,10,5,7,16.099999999999998,1000,4.0,44.82345,20.55586661015811,11.628007100517646,74.05820591561417
P10_C5_T7_S2000,10,5,7,16.099999999999998,2000,8.0,44.82345,24.054427967784786,9.769448149777201,78.20460462151576
P10_C5_T7_S4000,10,5,7,16.099999999999998,4000,16.0,44.82345,33.06155129024323,8.072667966657342,81.99007892820089
P10_C5_T7_S6000,10,5,7,16.099999999999998,6000,24.0,44.82345,43.28003662670472,7.56332411842521,83.1264123613305
P10_C5_T7_S8000,10,5,7,16.099999999999998,8000,32.0,44.82345,53.76398532869923,7.313292547303194,83.68422656599795
P10_C5_T10_S0,10,5,10,23.0,0,0.0,44.82345,36.04350991282812,11.694129591268672,73.91068828644678
P10_C5_T10_S1000,10,5,10,23.0,1000,4.0,44.82345,39.47410814316987,9.756024987155076,78.23455136283557
P10_C5_T10_S2000,10,5,10,23.0,2000,8.0,44.82345,43.303583566831506,8.225803624519932,81.64843709147794
P10_C5_T10_S4000,10,5,10,23.0,4000,16.0,44.82345,52.60297452965458,6.8127650680823155,84.80089089955744
P10_C5_T10_S6000,10,5,10,23.0,6000,24.0,44.82345,62.88394906144127,6.365617591717375,85.79846577691505
P10_C5_T10_S8000,10,5,10,23.0,8000,32.0,44.82345,73.40148641166964,6.149824733650767,86.27989426594613
P10_C5_T12_S0,10,5,12,27.599999999999998,0,0.0,44.82345,48.914918003495345,10.708183438415093,76.11030958479303
P10_C5_T12_S1000,10,5,12,27.599999999999998,1000,4.0,44.82345,52.54364925046464,8.968050589717812,79.99250260808168
P10_C5_T12_S2000,10,5,12,27.599999999999998,2000,8.0,44.82345,56.510249940134884,7.573763644251819,83.10312203935257
P10_C5_T12_S4000,10,5,12,27.599999999999998,4000,16.0,44.82345,65.91371231396263,6.262136904717924,86.0293286109884
P10_C5_T12_S6000,10,5,12,27.599999999999998,6000,24.0,44.82345,76.23136392020697,5.85085818002283,86.94688119717954
P10_C5_T12_S8000,10,5,12,27.599999999999998,8000,32.0,44.82345,86.76609111526764,5.651566757446315,87.39149539482946
P10_C5_T15_S0,10,5,15,34.5,0,0.0,44.82345,68.65180939409514,9.661377699745643,78.445707102542
P10_C5_T15_S1000,10,5,15,34.5,1000,4.0,44.82345,72.46706228214208,8.109725725954707,81.90740399064617
P10_C5_T15_S2000,10,5,15,34.5,2000,8.0,44.82345,76.57381321726382,6.854305615032388,84.70821497445559
P10_C5_T15_S4000,10,5,15,34.5,4000,16.0,44.82345,86.0867198541789,5.649125610555333,87.3969415327126
P10_C5_T15_S6000,10,5,15,34.5,6000,24.0,44.82345,96.44963842373087,5.280782727474512,88.21870532617523
P10_C5_T15_S8000,10,5,15,34.5,8000,32.0,44.82345,106.99935003922255,5.096671597859853,88.62945266850308
P10_C10_T0_S0,10,10,0,0.0,0,0.0,44.82345,0.0,44.82345,0.0
P10_C10_T0_S1000,10,10,0,0.0,1000,4.0,44.82345,0.0,39.45806373130009,11.970043066073465
P10_C10_T0_S2000,10,10,0,0.0,2000,8.0,44.82345,0.0,34.09487406296351,23.935185571473173
P10_C10_T0_S4000,10,10,0,0.0,4000,16.0,44.82345,2.08953418063825,25.789099138165813,42.46516245812
P10_C10_T0_S6000,10,10,0,0.0,6000,24.0,44.82345,10.83461649155956,23.843178141351054,46.806463711849375
