# Month;Day;Hour;G irradiation;Temperature
1;16;4;0;19.9;
1;16;5;0;19.7;
1;16;6;0;19.6;
1;16;7;0;19.5;
1;16;8;54;20.1;
1;16;9;198;20.9;
1;16;10;378;21.8;
1;16;11;584;22.8;
1;16;12;612;23.5;
1;16;13;677;24.1;
1;16;14;625;24.4;
1;16;15;554;24.6;
1;16;16;503;24.6;
1;16;17;283;24.3;
1;16;18;64;23.6;
1;16;19;0;23.3;
1;16;20;0;23.0;
1;16;21;0;22.7;
1;16;22;0;22.4;
1;16;23;0;22.1;
1;16;24;0;21.8;
1;17;1;0;21.5;
1;17;2;0;21.2;
1;17;3;0;20.9;
1;17;4;0;20.6;
1;17;5;0;20.3;
1;17;6;0;20.0;
1;17;7;0;19.7;
1;17;8;54;20.2;
1;17;9;205;21.0;
1;17;10;449;22.2;
1;17;11;577;23.1;
1;17;12;704;23.9;
1;17;13;773;24.6;
1;17;14;799;25.1;
1;17;15;613;25.2;
1;17;16;438;25.1;
1;17;17;296;24.7;
1;17;18;72;23.9;
1;17;19;0;23.7;
1;17;20;0;23.4;
1;17;21;0;23.1;
1;17;22;0;22.9;
1;17;23;0;22.6;
1;17;24;0;22.3;
1;18;1;0;22.1;
1;18;2;0;21.8;
1;18;3;0;21.6;
1;18;4;0;21.4;
1;18;5;0;21.2;
1;18;6;0;20.9;
1;18;7;0;20.7;
1;18;8;46;21.2;
1;18;9;178;21.9;
1;18;10;358;22.8;
1;18;11;447;23.5;
1;18;12;628;24.3;
1;18;13;732;25.0;
1;18;14;637;25.4;
1;18;15;595;25.6;
1;18;16;521;25.7;
1;18;17;236;25.3;
1;18;18;16;24.6;
1;18;19;0;24.3;
1;18;20;0;24.0;
1;18;21;0;23.7;
1;18;22;0;23.4;
1;18;23;0;23.1;
1;18;24;0;22.8;
1;19;1;0;22.5;
1;19;2;0;22.2;
1;19;3;0;21.9;
1;19;4;0;21.5;
1;19;5;0;21.2;
1;19;6;0;20.9;
1;19;7;0;20.6;
1;19;8;93;21.6;
1;19;9;262;22.5;
1;19;10;453;23.5;
1;19;11;644;24.5;
1;19;12;702;25.2;
1;19;13;688;25.6;
1;19;14;710;26.0;
1;19;15;625;26.1;
1;19;16;467;26.0;
1;19;17;247;25.5;
1;19;18;49;24.8;
1;19;19;0;24.4;
1;19;20;0;24.1;
1;19;21;0;23.7;
1;19;22;0;23.4;
1;19;23;0;23.0;
1;19;24;0;22.7;
1;20;1;0;22.4;
1;20;2;0;22.1;
1;20;3;0;21.8;
1;20;4;0;21.4;
1;20;5;0;21.1;
1;20;6;0;20.8;
1;20;7;0;20.5;
1;20;8;90;21.5;
1;20;9;268;22.4;
1;20;10;437;23.4;
1;20;11;418;23.8;
1;20;12;667;24.6;
1;20;13;807;25.3;
1;20;14;691;25.7;
1;20;15;652;25.9;
1;20;16;460;25.8;
1;20;17;253;25.4;
1;20;18;84;24.7;
1;20;19;0;24.4;
1;20;20;0;24.0;
1;20;21;0;23.7;
1;20;22;0;23.4;
1;20;23;0;23.0;
1;20;24;0;22.7;
1;21;1;0;22.4;
1;21;2;0;22.1;
1;21;3;0;21.8;
1;21;4;0;21.6;
1;21;5;0;21.3;
1;21;6;0;21.0;
1;21;7;0;20.7;
1;21;8;95;21.7;
1;21;9;293;22.7;
1;21;10;467;23.7;
1;21;11;638;24.6;
1;21;12;707;25.3;
1;21;13;685;25.8;
1;21;14;684;26.1;
1;21;15;651;26.3;
1;21;16;470;26.1;
1;21;17;207;25.6;
1;21;18;49;24.8;
1;21;19;0;24.5;
1;21;20;0;24.1;
1;21;21;0;23.7;
1;21;22;0;23.4;
1;21;23;0;23.0;
1;21;24;0;22.6;
1;22;1;0;22.3;
1;22;2;0;21.9;
1;22;3;0;21.6;
1;22;4;0;21.2;
1;22;5;0;20.9;
1;22;6;0;20.5;
1;22;7;0;20.2;
1;22;8;93;21.2;
1;22;9;310;22.4;
1;22;10;547;23.6;
1;22;11;728;24.7;
1;22;12;823;25.6;
1;22;13;866;26.2;
1;22;14;828;26.6;
1;22;15;718;26.8;
1;22;16;541;26.6;
1;22;17;321;26.1;
1;22;18;97;25.3;
1;22;19;0;24.8;
1;22;20;0;24.4;
1;22;21;0;24.0;
1;22;22;0;23.6;
1;22;23;0;23.1;
1;22;24;0;22.7;
1;23;1;0;22.3;
1;23;2;0;21.9;
1;23;3;0;21.6;
1;23;4;0;21.2;
1;23;5;0;20.8;
1;23;6;0;20.4;
1;23;7;0;20.0;
1;23;8;54;20.6;
1;23;9;319;22.0;
1;23;10;536;23.2;
1;23;11;719;24.3;
1;23;12;794;25.2;
1;23;13;809;25.7;
1;23;14;756;26.1;
1;23;15;613;26.1;
1;23;16;433;25.8;
1;23;17;251;25.3;
1;23;18;30;24.5;
1;23;19;0;24.0;
1;23;20;0;23.4;
1;23;21;0;22.9;
1;23;22;0;22.3;
1;23;23;0;21.8;
1;23;24;0;21.3;
1;24;1;0;20.7;
1;24;2;0;20.1;
1;24;3;0;19.5;
1;24;4;0;18.9;
1;24;5;0;18.3;
1;24;6;0;17.7;
1;24;7;0;17.1;
1;24;8;76;17.9;
1;24;9;275;18.9;
1;24;10;556;20.2;
1;24;11;708;21.3;
1;24;12;795;22.1;
1;24;13;876;22.7;
1;24;14;863;23.2;
1;24;15;704;23.3;
1;24;16;552;23.1;
1;24;17;333;22.6;
1;24;18;103;21.8;
1;24;19;0;21.5;
1;24;20;0;21.2;
1;24;21;0;20.8;
1;24;22;0;20.5;
1;24;23;0;20.2;
1;24;24;0;19.9;
1;25;1;0;19.8;
1;25;2;0;19.7;
1;25;3;0;19.5;
1;25;4;0;19.4;
1;25;5;0;19.2;
1;25;6;0;19.1;
1;25;7;0;19.0;
1;25;8;79;19.8;
1;25;9;261;20.8;
1;25;10;460;21.9;
1;25;11;563;22.7;
1;25;12;656;23.4;
1;25;13;829;24.2;
1;25;14;684;24.5;
1;25;15;549;24.6;
1;25;16;479;24.5;
1;25;17;294;24.1;
1;25;18;84;23.4;
1;25;19;0;23.1;
1;25;20;0;22.8;
1;25;21;0;22.5;
1;25;22;0;22.2;
1;25;23;0;21.9;
1;25;24;0;21.6;
1;26;1;0;21.3;
1;26;2;0;21.0;
1;26;3;0;20.7;
1;26;4;0;20.4;
1;26;5;0;20.1;
1;26;6;0;19.8;
1;26;7;0;19.5;
